Image Path;IoU Score
100k/val/c4dbd719-1d98586e;0.64300084
100k/val/c4dbd719-26df8369;0.43814498
100k/val/c4dbd719-db521513;0.56859034
100k/val/c4dcbfde-47aff5b9;0.93424094
100k/val/c4de6fe5-90dc8799;0.6086661
100k/val/c4e00603-9f2734d0;0.7846978
100k/val/c4e2eba0-02c66276;0.63386834
100k/val/c4e2eba0-1f3761a9;0.44923896
100k/val/c4e2eba0-f32cc5b6;0.91366
100k/val/c4e3cf95-4f803484;0.62284607
100k/val/c4e3cf95-ceb5651a;0.88254637
100k/val/c4e55051-2f5623da;0.92551875
100k/val/c4e55051-bda84aa3;0.5698279
100k/val/c4e5de4b-35f6a1b1;0.9488103
100k/val/c4e8705f-39bf4a26;0.4844652
100k/val/c4e92086-d5d22167;0.5197313
100k/val/c4e92086-e0ea5438;0.5559668
100k/val/c4e92086-e1b8324f;0.84437346
100k/val/c4e926af-43c5f8d3;0.5904283
100k/val/c4e926af-54c0d842;0.3311972
100k/val/c4e926af-bb5132fd;0.549931
100k/val/c4e96efa-73bd2e38;0.4015498
100k/val/c4e96efa-94aad2be;0.41390824
100k/val/c4e96efa-cbe1be6a;0.33333153
100k/val/c4e96efa-ea5f524b;0.62816596
100k/val/c4e97226-7be7eef5;0.89503086
100k/val/c4eb5462-184dced9;0.49654412
100k/val/c4eb5462-4d947240;0.56202567
100k/val/c4eb5462-657f5921;0.5286542
100k/val/c4eb5462-c917fefd;0.57008237
100k/val/c4eb5462-ebd248b7;0.59189963
100k/val/c4eb5462-f87b7afc;0.53605896
100k/val/c4eb680f-4fdac155;0.6321988
100k/val/c4eb680f-5b3f5675;0.92043847
100k/val/c4eb96a1-92fb9d6f;0.5543499
100k/val/c4ee0cc4-b7af9602;0.9007287
100k/val/c4ef83b2-696779d1;0.48954952
100k/val/c4f19b5d-63528c25;0.42815897
100k/val/c4f4718b-5356b324;0.5793972
100k/val/c4f4718b-7a18cd62;0.5138571
100k/val/c4f4718b-f6e8ce43;0.70362353
100k/val/c4f59bdd-00356764;0.4954135
100k/val/c4f59bdd-11bad1c6;0.927972
100k/val/c4f62823-9d3f8519;0.892365
100k/val/c4f65761-4cdc3348;0.660647
100k/val/c4f65761-92ca62d4;0.6059166
100k/val/c4f723f1-5ba8f7ee;0.45799407
100k/val/c4f723f1-a0aab25c;0.6426749
100k/val/c4f723f1-babfc6fe;0.50065416
100k/val/c4f79b31-594adb6b;0.63432074
100k/val/c4f8633c-a33316a8;0.36579752
100k/val/c4f993bf-3eee07b1;0.5060346
100k/val/c4f993bf-e6edd387;0.9182143
100k/val/c4fa3b0a-29b96446;0.6539864
100k/val/c4fb5145-f7056d01;0.7580709
100k/val/c4fb6443-4d900d7f;0.91513574
100k/val/c4fb6443-babb6e4c;0.91784877
100k/val/c4fb8930-2ff82458;0.91659355
100k/val/c4fd6567-49ef2209;0.6409583
100k/val/c50193e1-630410dc;0.93520844
100k/val/c5030241-68561ce7;0.28554663
100k/val/c503e333-c84c1f79;0.7883501
100k/val/c503f2e8-1780553c;0.91227096
100k/val/c503f2e8-55cc08bf;0.5068183
100k/val/c50410a9-da5e3b8d;0.92963624
100k/val/c504ed5c-0f63b8cb;0.38194463
100k/val/c50ac48c-417a806b;0.33333334
100k/val/c50b63be-01088e58;0.5118058
100k/val/c50b63be-93930ff0;0.38396376
100k/val/c50b63be-e0aa64b3;0.45752996
100k/val/c50c20fc-39f5336c;0.664657
100k/val/c50c20fc-7941d80e;0.923392
100k/val/c50c20fc-9b816732;0.5324091
100k/val/c50d0b3f-3a8df0bf;0.59019023
100k/val/c50d0b3f-96a483e0;0.41197723
100k/val/c50e6ae2-b9b2e863;0.5170773
100k/val/c50faaad-75284f27;0.59070086
100k/val/c50faaad-a8463d3d;0.66837835
100k/val/c50faaad-d383bf66;0.57153535
100k/val/c50faaad-d84b2856;0.5387735
100k/val/c5118204-23d7a171;0.5629896
100k/val/c5121aec-f19f3e8d;0.5967768
100k/val/c5125543-1bb695f3;0.5833761
100k/val/c5125543-c78ee13f;0.5599276
100k/val/c513195c-6ff34daf;0.32267293
100k/val/c51321e5-033ac799;0.83100796
100k/val/c5134065-dce97cfb;0.8803228
100k/val/c5179971-6c0bbf66;0.9425347
100k/val/c517c182-52118b0a;0.85428303
100k/val/c517c182-a162a7f9;0.3300072
100k/val/c517c182-d75f08e3;0.75677824
100k/val/c517c182-db33a55a;0.89074993
100k/val/c51a2815-5d5e6d1a;0.7997297
100k/val/c51c4c12-3ccdcd61;0.6005266
100k/val/c51c4c12-e9006511;0.45393366
100k/val/c51d0636-2b91b311;0.63873833
100k/val/c51d0636-7e3c91ea;0.64382887
100k/val/c51d0636-89b6a9d9;0.5809157
100k/val/c51d0636-df16876f;0.8546629
100k/val/c51de804-7b18411f;0.7163484
100k/val/c51ec845-16754dac;0.3307746
100k/val/c51ec845-67e41e84;0.33333334
100k/val/c51ec845-75af36d3;0.33227214
100k/val/c51ec845-9096d93a;0.45548472
100k/val/c51ec845-99c75a49;0.62562656
100k/val/c51ee110-ea464eff;0.8653568
100k/val/c52170ea-5346382f;0.72889656
100k/val/c5218d47-c938bca6;0.62883943
100k/val/c524ecb5-74c5e510;0.616318
100k/val/c524ecb5-d58d39ee;0.67610407
100k/val/c52a5080-19a9e0a7;0.89373446
100k/val/c52a5080-7f1eba3f;0.945325
100k/val/c52a5080-e5a538ae;0.91951025
100k/val/c52a5080-f9be7559;0.8628125
100k/val/c52b6d8b-defd3a03;0.9476383
100k/val/c52f53f8-1df973bb;0.4895019
100k/val/c52f53f8-70ad0125;0.5729319
100k/val/c52f53f8-83f49a86;0.6264943
100k/val/c52f53f8-8e4cd9a5;0.91175413
100k/val/c52f53f8-ca29420e;0.42445654
100k/val/c52f53f8-f2c94064;0.925007
100k/val/c5302a80-100fc260;0.3327039
100k/val/c532201e-8531945e;0.55209607
100k/val/c53221aa-4ef98335;0.6087962
100k/val/c53385ee-1fe07e21;0.5490339
100k/val/c5339d15-f0812440;0.89493895
100k/val/c5343589-b82a2d0b;0.8920258
100k/val/c5343589-f0a9e124;0.5150175
100k/val/c53478c5-0565e28b;0.5974051
100k/val/c53478c5-79d0affb;0.6231994
100k/val/c536c7e6-f9b2808f;0.8814603
100k/val/c536d061-03d98dde;0.33333334
100k/val/c536d061-694537c9;0.48034275
100k/val/c53941d4-889b2e48;0.8800408
100k/val/c53986c1-311f3693;0.313112
100k/val/c53986c1-9107e7a9;0.4431889
100k/val/c53986c1-925eafc4;0.27264693
100k/val/c53986c1-a827a10a;0.79729795
100k/val/c53986c1-c00f0bdc;0.32025537
100k/val/c53986c1-c1e5c59d;0.5151957
100k/val/c53986c1-e01903a1;0.44934127
100k/val/c53986c1-ead41bbf;0.5516593
100k/val/c53a24f2-545aa062;0.59649676
100k/val/c53a24f2-5e6c5cbd;0.48356828
100k/val/c53a24f2-a94dfb53;0.5647901
100k/val/c53a24f2-dd27caa2;0.88183445
100k/val/c53a24f2-e7ccbacd;0.4766327
100k/val/c53bb16d-509a7840;0.61668825
100k/val/c53c8bba-e8fa6bc6;0.5829021
100k/val/c53c9807-1eadf674;0.5337602
100k/val/c53cad0a-e31c0406;0.3985903
100k/val/c540a708-48091e56;0.5696444
100k/val/c540a708-71fd04e3;0.59934616
100k/val/c540a708-e1a4ff73;0.4851911
100k/val/c540a708-e532e378;0.81926507
100k/val/c540a708-f9601c77;0.9305922
100k/val/c540d300-35f80d81;0.5721228
100k/val/c540d300-d60d1a91;0.5826992
100k/val/c5430bf3-07e67721;0.79705477
100k/val/c5434464-5dcb3bd7;0.58672166
100k/val/c54441e6-400c221e;0.9278501
100k/val/c546c109-92e1a97e;0.60754627
100k/val/c5490183-eb00ff57;0.62698704
100k/val/c54925a2-af3b6166;0.856308
100k/val/c54a2f90-4762b269;0.5587752
100k/val/c54abf2f-cd3f73dc;0.837599
100k/val/c54c4e66-d4b3ef01;0.585761
100k/val/c54e3b28-168e2176;0.7157136
100k/val/c54ec43c-1aa7875b;0.9303503
100k/val/c5530340-6ca6f8bc;0.82634413
100k/val/c55332bb-cdf3fe55;0.42899084
100k/val/c553c602-a2d33a0c;0.461958
100k/val/c55554e1-b61fd176;0.5966005
100k/val/c555922f-58564fdc;0.840698
100k/val/c555922f-e8bc7d91;0.5551538
100k/val/c5568343-7dfa0efd;0.93387574
100k/val/c5568343-87284a3a;0.4326223
100k/val/c556b94f-70bb8f52;0.544426
100k/val/c5578df5-1318c8a5;0.2940126
100k/val/c5584f14-7fcc4797;0.81974787
100k/val/c5584f14-cba77967;0.5707824
100k/val/c5588233-76a1ecf3;0.9504902
100k/val/c5588233-b03622f3;0.8956198
100k/val/c558e42a-f172181e;0.75680506
100k/val/c558f74c-8874b6c0;0.8898651
100k/val/c558f74c-8d36158e;0.8120867
100k/val/c559b4de-a039e833;0.6339773
100k/val/c55a3ec9-9aa6b23e;0.6187297
100k/val/c55ab634-34faa48e;0.9320867
100k/val/c55ab634-b93da9ef;0.92914647
100k/val/c55b474f-f39c51a8;0.33151367
100k/val/c55b79ad-fff7df7b;0.60735005
100k/val/c55c4242-e70337b4;0.30986547
100k/val/c55c6b72-d4bb26f3;0.57179594
100k/val/c55d0615-f1eb15ca;0.7177223
100k/val/c55da7df-537c27fd;0.855903
100k/val/c55da7df-facccafc;0.8887558
100k/val/c55dc887-58fc27e7;0.52172685
100k/val/c55dde26-9a4d91e4;0.63432634
100k/val/c55f5f07-0e2857f2;0.89622253
100k/val/c55f5f07-1d069cfd;0.56536096
100k/val/c55fef10-97ed70d9;0.89332813
100k/val/c560e52d-71c73e43;0.33333334
100k/val/c560e8b4-ac764600;0.6078005
100k/val/c5617574-cca98859;0.60700214
100k/val/c561cb9a-6b311a1c;0.95476526
100k/val/c561cb9a-7ee655d2;0.6302805
100k/val/c561cb9a-aafc0bad;0.93862045
100k/val/c5623327-f089f3ee;0.5144868
100k/val/c563b8a0-c21b10e8;0.5175824
100k/val/c564c92b-2f727c05;0.58530486
100k/val/c564c92b-dec2638b;0.51253366
100k/val/c56569c3-449c1da2;0.89908504
100k/val/c566026b-2879276d;0.51716673
100k/val/c566026b-3127f5d8;0.9052758
100k/val/c566026b-36fc6e3c;0.8899941
100k/val/c566026b-ea7cc2ea;0.4264984
100k/val/c566a4d9-0504c08b;0.33107603
100k/val/c566a4d9-3b84e88d;0.54371685
100k/val/c5673b5f-6c5e63bc;0.57393265
100k/val/c5683128-8fa894d4;0.9251327
100k/val/c56915dc-1eb8abe1;0.73397446
100k/val/c56915dc-8d1f7b7a;0.47469187
100k/val/c5694077-e345e2a8;0.67966247
100k/val/c569a073-b6125b79;0.574404
100k/val/c569c251-0738a573;0.359317
100k/val/c569c251-13855f70;0.8527867
100k/val/c569c251-16b6f263;0.54597306
100k/val/c569c251-3845bd46;0.5463681
100k/val/c569c251-411184c2;0.82114667
100k/val/c569c251-695c432c;0.7964336
100k/val/c569c251-8a583641;0.90801775
100k/val/c569c251-a065134a;0.87883204
100k/val/c569c251-cc941b80;0.8754226
100k/val/c569c251-e9e2071f;0.48478183
100k/val/c569c251-ee16dcb1;0.60249054
100k/val/c56ad92a-35537de6;0.51971674
100k/val/c56ad92a-40a9f774;0.91210026
100k/val/c56ad92a-5ee26a21;0.39991924
100k/val/c56ad92a-6707dbb4;0.5974686
100k/val/c56ad92a-6a32ee17;0.33329427
100k/val/c56ad92a-8744e902;0.33224756
100k/val/c56ad92a-8b473204;0.5534861
100k/val/c56ad92a-9e626450;0.9254732
100k/val/c56ad92a-c7ecc589;0.8259024
100k/val/c56ad92a-ce17a387;0.4280492
100k/val/c56ad92a-ef30489c;0.63780034
100k/val/c56ad92a-fca9c961;0.53476065
100k/val/c56ad92a-ff0ebcb2;0.85393524
100k/val/c56c7249-f70c6c33;0.8266617
100k/val/c56c951e-07a935da;0.6015521
100k/val/c56c951e-9eadf2b7;0.50368345
100k/val/c56cdb77-68cd6d79;0.3837182
100k/val/c56cdb77-b69228d3;0.81247944
100k/val/c56cdb77-d0e10fbb;0.67214596
100k/val/c56d9ab9-fd988840;0.63232094
100k/val/c56f2163-005261fc;0.49462947
100k/val/c5718931-d5862304;0.5968566
100k/val/c571c186-33a17c72;0.61939156
100k/val/c571c186-39041336;0.4437724
100k/val/c571c186-d0b3877c;0.63454616
100k/val/c57363a5-1237e193;0.5016378
100k/val/c573ac02-6c5f037e;0.87663835
100k/val/c573d709-4a0dbd2a;0.72998166
100k/val/c576ccff-0a51ae4b;0.51629555
100k/val/c5789b5b-89d36fa8;0.61779433
100k/val/c57906c2-0f8c5acb;0.74039996
100k/val/c57906c2-4fd67f12;0.8212878
100k/val/c57906c2-9696bf52;0.8001162
100k/val/c5792511-7e5cec42;0.5443189
100k/val/c5796880-a7005e6e;0.5976562
100k/val/c579ded4-2bdbcd45;0.8222906
100k/val/c57a44ff-1a53cea4;0.890093
100k/val/c57a44ff-50e4b77f;0.55558014
100k/val/c57a44ff-5cf5202c;0.64963734
100k/val/c57a44ff-6cf39d9a;0.9145278
100k/val/c57a466b-876d29df;0.71753967
100k/val/c57a8745-d78279a8;0.9006933
100k/val/c57c1efb-3033d1ff;0.3361213
100k/val/c57c1efb-660f4ec3;0.8957984
100k/val/c57c1efb-d906271a;0.472578
100k/val/c57caddc-26ab6ed5;0.6118252
100k/val/c57cda5b-7783c7cb;0.5802585
100k/val/c57cda5b-7ca48687;0.2663513
100k/val/c57cda5b-92fa0083;0.49036872
100k/val/c57cda5b-e43a49aa;0.32466835
100k/val/c57ec379-3d606dec;0.620402
100k/val/c57ec379-6b2b4a1b;0.61425555
100k/val/c57ec379-7827cbab;0.9088077
100k/val/c58428cf-2398dd36;0.6185415
100k/val/c5843165-79210a52;0.8699161
100k/val/c58446da-3863db47;0.5386764
100k/val/c584f2c3-83912b35;0.5692903
100k/val/c5853065-e066b724;0.37027106
100k/val/c585c0c4-f0596352;0.7396213
100k/val/c586b898-17285cc9;0.87156
100k/val/c586b898-260e642f;0.82030296
100k/val/c586b898-4247945c;0.8443615
100k/val/c586b898-99a46642;0.88358706
100k/val/c586b898-d44df97d;0.9614414
100k/val/c5879538-6312ddd1;0.3261361
100k/val/c587d65a-90cbad97;0.5072794
100k/val/c587df13-09f601eb;0.6262059
100k/val/c5882339-1ee18f0d;0.89894885
100k/val/c5882339-42bfd7a8;0.40544522
100k/val/c5882339-dff241de;0.77657
100k/val/c588eb5e-dfd59d8e;0.62442935
100k/val/c588f35b-79bd69fe;0.43523678
100k/val/c5891130-4bfd998d;0.8070444
100k/val/c5895bc5-f14bcbec;0.8583452
100k/val/c589f726-1a6459e8;0.8506223
100k/val/c58a9085-abc0c295;0.8941939
100k/val/c58ace84-1b30e5a5;0.41232595
100k/val/c58afc12-d228f86b;0.85899466
100k/val/c58ba000-928da283;0.35928
100k/val/c58bb853-256a6c3e;0.920129
100k/val/c58bb853-c9421648;0.5096139
100k/val/c58d52cb-63d66bf4;0.8913355
100k/val/c58e720e-771b366f;0.4233583
100k/val/c58eb8da-9871eb53;0.70082617
100k/val/c58f17ae-e811d801;0.55177397
100k/val/c591f68a-75fddc3a;0.8604429
100k/val/c593756a-4d6ae1d1;0.3862518
100k/val/c593b804-4c08d1a1;0.8204269
100k/val/c59500f0-130d7415;0.88487756
100k/val/c59500f0-1e9d31c1;0.56814003
100k/val/c59500f0-602e9446;0.9630227
100k/val/c59500f0-6304fda1;0.5750567
100k/val/c59500f0-64edb242;0.5452596
100k/val/c59500f0-d3272eb4;0.7284746
100k/val/c59500f0-f26be735;0.8664657
100k/val/c595cb01-89718083;0.32677227
100k/val/c595de6c-1fe5d3df;0.8744898
100k/val/c599480d-15223a32;0.37692976
100k/val/c59af260-1bec72c5;0.5140382
100k/val/c59af260-aa52b5d0;0.6720225
100k/val/c59c31f2-cdac8cc8;0.6493463
100k/val/c59e4f05-5ebe763a;0.5590248
100k/val/c5a0ad25-32da84bb;0.8924639
100k/val/c5a0ad25-ce65688e;0.921776
100k/val/c5a0d993-3505c5ce;0.5318841
100k/val/c5a0d993-a86563c1;0.80272436
100k/val/c5a11aec-af855969;0.44462916
100k/val/c5a170ce-85355a1b;0.32974756
100k/val/c5a170ce-f820f869;0.3309945
100k/val/c5a178bf-5a656bed;0.578105
100k/val/c5a178bf-637d1750;0.47740054
100k/val/c5a178bf-af5c99dd;0.864589
100k/val/c5a178bf-ed8f9807;0.7049486
100k/val/c5a32922-3909caf2;0.6353599
100k/val/c5a42fb0-f73381b8;0.9328987
100k/val/c5a4ccc0-2119ddb9;0.8858048
100k/val/c5a4ccc0-2bc61efc;0.7212614
100k/val/c5a4ccc0-87c6df6e;0.5283218
100k/val/c5a4ccc0-b786fbb2;0.8816043
100k/val/c5a805c8-318bd605;0.4611132
100k/val/c5a84acc-baf6323a;0.6236903
100k/val/c5aa59aa-4ce7e750;0.5585702
100k/val/c5ab4d79-c244d950;0.5620844
100k/val/c5ae33f9-a2c4f208;0.93070805
100k/val/c5ae7bf8-25901c98;0.44501442
100k/val/c5b166fd-3156e611;0.5479096
100k/val/c5b166fd-443c316f;0.5062039
100k/val/c5b166fd-cb88868f;0.5925919
100k/val/c5b166fd-cbe303b7;0.5047719
100k/val/c5b166fd-df77bb5d;0.6096305
100k/val/c5b1e3f5-479118b6;0.90080804
100k/val/c5b2506d-07e406a6;0.91426086
100k/val/c5b2506d-1241a008;0.33333334
100k/val/c5b2506d-1c31cee3;0.458467
100k/val/c5b2506d-6e15c4c3;0.9054877
100k/val/c5b2506d-7e987d44;0.35210893
100k/val/c5b2506d-9121123c;0.5768398
100k/val/c5b2506d-a03619f7;0.84541386
100k/val/c5b2506d-aa9e5484;0.947818
100k/val/c5b2506d-b5774e49;0.55809444
100k/val/c5b2506d-d7479cbb;0.4613092
100k/val/c5b29044-75af49f0;0.90155697
100k/val/c5b59090-05bcd505;0.54769087
100k/val/c5b64f27-53710b20;0.58063126
100k/val/c5b64f27-b5bd4388;0.7708312
100k/val/c5b64f27-fc829e64;0.8810146
100k/val/c5b6c311-962e60b4;0.5800151
100k/val/c5b6c311-9841604a;0.74379015
100k/val/c5b6c311-af650f3b;0.8679732
100k/val/c5b6c311-c7351dcf;0.6035365
100k/val/c5b76793-172c4594;0.33102107
100k/val/c5b76793-56c6c886;0.5956775
100k/val/c5b76b45-6a9e676b;0.3673495
100k/val/c5b7b466-4adbd41c;0.69796556
100k/val/c5b7b466-c3bd479a;0.763371
100k/val/c5b7b466-eac86195;0.90035695
100k/val/c5b7b466-f6066e36;0.57176083
100k/val/c5b7db86-88bceca0;0.33286098
100k/val/c5b7db86-b62a7a3f;0.33271703
100k/val/c5b80ec1-6efedb0e;0.8211558
100k/val/c5b80ec1-7fc5097c;0.8830187
100k/val/c5b80ec1-bb9fd172;0.88060874
100k/val/c5ba135d-32240f6d;0.33333334
100k/val/c5bb525f-be098cfb;0.62968314
100k/val/c5bbf929-8c3d6c80;0.5517325
100k/val/c5bbf929-e89aac92;0.9301523
100k/val/c5bc3aa9-0d55c4f9;0.5182191
100k/val/c5bc3aa9-8be77f9c;0.32640553
100k/val/c5bc3aa9-d268a0aa;0.47759205
100k/val/c5bd516c-decd0287;0.53202224
100k/val/c5bf095c-f18a6c47;0.5619604
100k/val/c5c1956a-f18fba95;0.49790645
100k/val/c5c3116a-52333439;0.62109953
100k/val/c5c3116a-8bcf604c;0.88731277
100k/val/c5c352c8-2b9624d5;0.4920264
100k/val/c5c352c8-c97b0943;0.33499599
100k/val/c5c37cfe-a885a8d2;0.5560719
100k/val/c5c3b858-bc1ffd47;0.4712004
100k/val/c5c43551-472281ea;0.84801364
100k/val/c5c43551-916bcae8;0.8721938
100k/val/c5c48d80-4204c6c7;0.4951509
100k/val/c5c48d80-d0a65d93;0.79813284
100k/val/c5c6fd07-9a05cafd;0.59903526
100k/val/c5c7c186-2f98e734;0.5177923
100k/val/c5c7c186-9381f4a2;0.48625088
100k/val/c5c86b04-083cb3fd;0.93011904
100k/val/c5c8a92c-49d1ba7c;0.9351431
100k/val/c5c8a92c-ed6160d8;0.60615367
100k/val/c5c910c6-c7aa96f1;0.5354802
100k/val/c5c9d88b-71b49b27;0.84708214
100k/val/c5c9d88b-cd7f4b25;0.4463627
100k/val/c5c9ead6-dab2dae6;0.85467434
100k/val/c5ca1272-3f672c39;0.5554453
100k/val/c5ca1272-a926594c;0.5660858
100k/val/c5ca1272-c0d0ab9a;0.6369757
100k/val/c5ca1272-df2c0491;0.68742716
100k/val/c5caf169-3010206a;0.9211845
100k/val/c5caf169-f75db8a9;0.25075972
100k/val/c5cbe746-95cc81dc;0.6270015
100k/val/c5cc1219-49036234;0.58830357
100k/val/c5cdbe94-689ed201;0.6111189
100k/val/c5ce458d-da546f8a;0.62355983
100k/val/c5ce9781-b8db3bfa;0.5606806
100k/val/c5d13cf9-038d680e;0.5545161
100k/val/c5d13cf9-8840eb07;0.6255977
100k/val/c5d26790-b391812d;0.8281483
100k/val/c5d2daaf-bee29c76;0.59930634
100k/val/c5d43861-1e463c29;0.5785506
100k/val/c5d79098-0b67a544;0.61023605
100k/val/c5d79098-e6587dc0;0.89780104
100k/val/c5d7ce8d-55f07ede;0.33333334
100k/val/c5d864fa-1b3f0232;0.5653928
100k/val/c5d864fa-20290c25;0.5477201
100k/val/c5d864fa-34365f4f;0.31982833
100k/val/c5d864fa-3b452090;0.33333334
100k/val/c5d864fa-46e3de37;0.48084816
100k/val/c5d864fa-8e525d48;0.47362775
100k/val/c5d864fa-a008f891;0.51025546
100k/val/c5d864fa-a4e15b55;0.83631873
100k/val/c5d864fa-b0b2380b;0.52309155
100k/val/c5d864fa-b3fffe5d;0.5981318
100k/val/c5d864fa-dec84644;0.4992751
100k/val/c5dd12e7-e1f925bf;0.50021845
100k/val/c5dd7a2a-bab83a60;0.59335864
100k/val/c5dd7de4-53608747;0.44469875
100k/val/c5dee1e2-e17da4f5;0.6155897
100k/val/c5def92b-7c703f2f;0.95043606
100k/val/c5def92b-a0699b4e;0.8738271
100k/val/c5def92b-af08d4b8;0.7067174
100k/val/c5e29bbb-9d7569ec;0.56532013
100k/val/c5e29bbb-d09c83c8;0.5697942
100k/val/c5e32cf6-7d2e04b4;0.3325827
100k/val/c5e32cf6-89b8fb88;0.5728311
100k/val/c5e32cf6-cd1cec66;0.51696795
100k/val/c5e41dc2-3efd50c3;0.58949965
100k/val/c5e41dc2-4be2c885;0.34669384
100k/val/c5e41dc2-537a34c6;0.5117711
100k/val/c5e41dc2-b8afddfc;0.9200906
100k/val/c5e41dc2-c5eb4569;0.8620062
100k/val/c5e8457e-381c8a85;0.8142426
100k/val/c5e8ab3b-6e92761c;0.58163035
100k/val/c5e8cd7e-2fc99e96;0.63780993
100k/val/c5ea1566-5388419a;0.8435239
100k/val/c5ea1566-561af343;0.59064484
100k/val/c5eb7f02-2eeb75ed;0.39338824
100k/val/c5eb7f02-4de68c54;0.9507334
100k/val/c5eb7f02-6ddd1f4e;0.31056643
100k/val/c5eb7f02-80a6bb1c;0.6085744
100k/val/c5eb7f02-c4f67fb1;0.5232035
100k/val/c5ec1247-80a84ca0;0.8671868
100k/val/c5ec5261-567ff509;0.32569554
100k/val/c5ed5d69-f2a3b0ed;0.5845727
100k/val/c5eebbf5-1450247a;0.64158696
100k/val/c5f0cacd-26e83cd1;0.5065643
100k/val/c5f0cacd-3c4333b4;0.7976568
100k/val/c5f27105-45b3e276;0.9119725
100k/val/c5f2e071-fcf05969;0.5461192
100k/val/c5f31e54-2e91ccbd;0.82882464
100k/val/c5f31e54-76b8c52c;0.40927362
100k/val/c5f4350d-1f7632ea;0.33333334
100k/val/c5f4350d-de142038;0.9171885
100k/val/c5f4b6d4-0a740188;0.5696684
100k/val/c5f4b6d4-92bcf575;0.31909686
100k/val/c5f4b6d4-eb1f94b7;0.43897712
100k/val/c5f523f3-b5a9057e;0.64943886
100k/val/c5f87655-a6b5b5ff;0.5403247
100k/val/c5f8a1ae-0d55fc7a;0.47254485
100k/val/c5f99fea-d9ccc213;0.9040577
100k/val/c5fa2573-a33e9b84;0.9429373
100k/val/c5fac5ad-8854736e;0.6000736
100k/val/c5fb6c66-c243092c;0.54515886
100k/val/c5fcf26b-c3f9aa67;0.89218163
100k/val/c5fd03fa-70ea30f9;0.5594133
100k/val/c5fe7f8b-38ce05b2;0.5475638
100k/val/c5fe7f8b-522055d5;0.46667394
100k/val/c5feca03-0f32ddcf;0.5854986
100k/val/c5ffb92c-67f32de8;0.8413994
100k/val/c5ffb92c-772cfc9c;0.8929989
100k/val/c6013f78-376051fb;0.86183757
100k/val/c60144b6-3d65950d;0.5833279
100k/val/c60144b6-62841efb;0.6189802
100k/val/c60144b6-74583c0d;0.5756557
100k/val/c60144b6-76df711e;0.33090857
100k/val/c60144b6-ddad5125;0.94665784
100k/val/c602b3c5-0bba271b;0.59795725
100k/val/c602b3c5-8f9a3aef;0.9008455
100k/val/c60327b4-f096274e;0.44431996
100k/val/c6033a7e-3c3211ec;0.54658383
100k/val/c60535ee-007fd6dd;0.7703234
100k/val/c605bc6e-78064ec8;0.58712023
100k/val/c605bc6e-a4a48e5c;0.32270467
100k/val/c605bc6e-b329a5c1;0.74719346
100k/val/c606dc56-2a64e82c;0.8784069
100k/val/c6079e86-f5203076;0.52138513
100k/val/c6083af3-97345ce2;0.57491153
100k/val/c6085e74-b63938e2;0.35821593
100k/val/c6089c97-fb6682fb;0.4979472
100k/val/c60b2910-c3ce88e1;0.7022004
100k/val/c60b2910-e0fb459f;0.7450859
100k/val/c60b2910-eb72d5a2;0.82310295
100k/val/c60b6c7a-3bc6fa12;0.7877487
100k/val/c60c04c3-10c3f122;0.75556886
100k/val/c60c04c3-b48a4e84;0.4764096
100k/val/c60d6c5c-11adb0a5;0.91105217
100k/val/c60d6c5c-689d8921;0.6214694
100k/val/c60db1dc-73c1e986;0.49535888
100k/val/c60db1dc-f8f24f9f;0.76914084
100k/val/c60dc8c4-3c29b3e3;0.9168789
100k/val/c60dc8c4-c8c80749;0.32971862
100k/val/c60deb3c-d8219cc9;0.5486261
100k/val/c60e27d7-0c92e2f2;0.63128436
100k/val/c60f0eb4-bb0d650b;0.73458517
100k/val/c60ffc99-13f7f8e0;0.9075365
100k/val/c614250f-060df27c;0.5356413
100k/val/c614250f-612cd1b1;0.40345722
100k/val/c614250f-8197deb8;0.5885434
100k/val/c6148dad-03eb1951;0.4765385
100k/val/c6148dad-32f6f2b2;0.841709
100k/val/c6148dad-b073324c;0.59561
100k/val/c614be17-f1d896e0;0.74216926
100k/val/c617d219-c5bb6104;0.3735544
100k/val/c6180886-aaf908a0;0.91027254
100k/val/c61820fc-ba8d6a48;0.62594765
100k/val/c6193869-d2f9aed1;0.51380056
100k/val/c61af85d-0570a2a9;0.5320318
100k/val/c61c91ec-1c678f63;0.94096154
100k/val/c61cc09d-620a73cb;0.93077064
100k/val/c61cc09d-7ba22a23;0.60838974
100k/val/c61e0f0d-188e2618;0.90512824
100k/val/c61e0f0d-96124634;0.8930683
100k/val/c61e36b0-4e14731e;0.21695565
100k/val/c61e7344-d27499c3;0.40116262
100k/val/c62073d1-3d9adad7;0.53833884
100k/val/c620ac7c-124d4be5;0.67835164
100k/val/c620ac7c-3bbb50e2;0.6422751
100k/val/c620ac7c-f3d4e50c;0.5145298
100k/val/c6215f72-266bf801;0.5632013
100k/val/c6265010-8caa470f;0.90514135
100k/val/c62664f1-b6fec7e5;0.78089094
100k/val/c62664f1-e2a87cef;0.33333334
100k/val/c629768e-7da2d4f0;0.49789506
100k/val/c62ba5b8-0efc4385;0.4002815
100k/val/c62ba5b8-9119eae7;0.70863783
100k/val/c62ba5b8-bfa3fbad;0.6001072
100k/val/c62cf532-b431541d;0.3809783
100k/val/c62dc284-683bf6e9;0.6145059
